n_graphs	duration_sec	mean_fragmentation	std_fragmentation	mean_modularity	std_modularity	mean_clustering	mean_coupling	frag_early	frag_late	frag_trend	mod_early	mod_late	n_fragmentation_shifts	graph_autocorr	subject	condition
1	10.000000000000000	0.991668747865163	0.000000000000000	1.245628723259406	0.000000000000000	0.033582057046288	0.102248245485706	0.991668747865163	0.991668747865163	stable	1.245628723259406	1.245628723259406	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.997396730450232	0.000000000000000	1.336276860608298	0.000000000000000	0.018012374841416	0.096452782585207	0.997396730450232	0.997396730450232	stable	1.336276860608298	1.336276860608298	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.996106034813653	0.000000000000000	1.159704861770573	0.000000000000000	0.032568808779208	0.101068345541831	0.996106034813653	0.996106034813653	stable	1.159704861770573	1.159704861770573	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.999704498210734	0.000000000000000	1.238019643753306	0.000000000000000	0.013230507287282	0.106373304896057	0.999704498210734	0.999704498210734	stable	1.238019643753306	1.238019643753306	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.989457528313246	0.000000000000000	1.084924812300816	0.000000000000000	0.062232969671551	0.149173968698614	0.989457528313246	0.989457528313246	stable	1.084924812300816	1.084924812300816	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.983386078557397	0.000000000000000	1.056563887391374	0.000000000000000	0.073719422604418	0.154217679522632	0.983386078557397	0.983386078557397	stable	1.056563887391374	1.056563887391374	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.950372255956604	0.000000000000000	0.826873327691438	0.000000000000000	0.117840284054051	0.167603488786479	0.950372255956604	0.950372255956604	stable	0.826873327691438	0.826873327691438	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.880837140502511	0.000000000000000	0.212564374008928	0.000000000000000	0.149858289159583	0.153181207571709	0.880837140502511	0.880837140502511	stable	0.212564374008928	0.212564374008928	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.975282272126832	0.000000000000000	0.478684348178313	0.000000000000000	0.063756325389217	0.076503900321314	0.975282272126832	0.975282272126832	stable	0.478684348178313	0.478684348178313	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.975744213776220	0.000000000000000	0.429415237983828	0.000000000000000	0.052711685889179	0.060045699653673	0.975744213776220	0.975744213776220	stable	0.429415237983828	0.429415237983828	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.987754448880537	0.000000000000000	0.555802893242046	0.000000000000000	0.037832577521173	0.048913597353490	0.987754448880537	0.987754448880537	stable	0.555802893242046	0.555802893242046	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.970540506293716	0.000000000000000	0.365219114674179	0.000000000000000	0.054270769666015	0.059106679448696	0.970540506293716	0.970540506293716	stable	0.365219114674179	0.365219114674179	0	1.000000000000000	0000-ACAA	Stress
